glyph_hash,font_postscript_name,glyph_name,codepoint
9b5b94128ec4291c0a6bb4dcb50855a5bf93b0dffa1c53308f87764f181846cc,Drutsa-e1,equal,61
876270a85c63e8b83db9a4a20635a366f6528ed9e7bf69fea2397bb272cf7898,Drutsa-e1,j,106
35d8d06540fdc5000e3e68605ce2ddb36586a1aa91fd021d0fe9ee94a63ca02c,Drutsa-e1,exclam,33
7e686bacc3badd90bbddf3b2e181140a75214211085e0718fb7dcb1cfe48d445,Drutsa-e1,E,69
031d51715b0756e5948195904791c41b841c84218d2716a7cf1433a8d141d84e,Drutsa-e1,b,98
bdbba86076d8b9e9489b79dab36eced307ef6f0d95d7f98dc6c82b54659fe8c6,Drutsa-c1,O,79
96658e610ddeb362593061457fec2c13ceb3689d5e744fc8a7140c4996aa1ca2,Drutsa-c1,c,99
15e92250bf207df8f36db33d2c5cff09adf79e2800913211a9f612fdf7a14c4c,Drutsa-c1,F,70
450080c472aa1c380bbf6ca732a5a40bbedcc48ac0594fa5d59d8a7e205a664b,Drutsa-c1,three,51
13212ee677dcbf23858cc98dc81ce0939341fdba6cfb00f643fb63db63cffff1,Drutsa-c1,slash,47
fabf3162288b978346343197be81e87a59015a13739aa6f87222c0d238e50c41,Drutsa-c1,less,60
588946cf3190aeee5043346688d8d9f15a7bab5eef2f504c8aef353e123e24a7,Drutsa-c1,i,105
8cfa7bfd5e14e41239aefe0c78686deb7f26ef59b0ebcb5b45119403fea1ef64,Drutsa-c1,six,54
311a46a313149193239337b18685b7d66ff4130e886e16400e197896eecc6446,Drutsa-c1,underscore,95
8488427654a546bc4f0181737acd840dc1df9b9cd1181dd14e6bf299123b03f2,Drutsa-c1,percent,37
2fff2e746fe43bb1f3cbc38f5f69960167a5684a3b3d48df22ee00ad843bef97,Drutsa-c1,V,86
5db6dcc87d0bed92d4a37f4004be7be60ec47383d6bab7eba3bc20fc6994b9af,Drutsa-c1,y,121
6a8d602ae0e0ac7447d165a51cc8d6d9c3bd51d6b21f826f9eac116ee937bfb4,Drutsa-c1,L,76
86d64c2ec72ac8d31668d62f6bac52bc015aa54d06f88481e30410430978fcc2,Drutsa-c1,ampersand,38
f2bc7b076b2c084b3417178a310d95a50392503f8228b94383e7051b4fdc5eb6,Drutsa-c1,s,115
f6db959a86cb6137cec550e672b01a8784be6adf040b2649caa3b682e19377a1,Drutsa-c1,asterisk,42
6d0281fe8145d5f55dc489ab9649d11e424f3826517594f484de04d214c7117d,Drutsa-c1,p,112
e76c660f56c52f2b9a4df7719212993a339be56e323c0527b3d08737bfd4b21e,Drutsa-c1,R,82
64933871a15c2e371c9c48615716025424504acd0e4acb3f96cb48460891d075,Drutsa-c1,plus,43
68adaf582886d8461a2553d59193d26398a71d1f0db15ede9f3b2b0662cac14c,Drutsa-c1,colon,58
03cf93fed0f11adbc8f95641f0eda60e4bfae72e9887b0f9ea0cda82e0222e99,Drutsa-c1,braceleft,123
2aa81cc3b313440caaf8497c5365383941b5d2c9dd028a985a1a814e873d39b5,Drutsa-c1,C,67
a492e6efa3eb0f3c3d8f1477bd11d3181af2e6bd2406b7b25345a886615fc8c1,Drutsa-c1,g,103
1927d0cb2b13dabf8e04adf0a1f3f668cb830b81bd6016a50ba402b8233c9d50,Drutsa-c1,D,68
d278b768d3fcfd6c09613f05ec401ff392becb13c6392ae653cf784b781ef30a,Drutsa-c1,one,49
8eb1d70ea0718b5e6237eb0f284640b9e41696588417167204631011c094de64,Drutsa-c1,B,66
5b90a418db019cff84013e2655a9868dbd7ee198354364cbc76eca8705f9a2a9,Drutsa-c1,at,64
b280c1de99246e426088eda88f4f784263623b923016316cdc2f486e2f85c0b9,Drutsa-c1,f,102
58468085e848ed956a2343f4bb8f5cecf6c4df57bc5b8aa5ed75c845f19079c2,Drutsa-c1,w,119
532410997b11feada691f57d3d195315e2d6adc2d3a2ea52125d137c98d2b7d8,Drutsa-c1,d,100
95af882bf2f501a2e7b676e32d1a6bbc495a3a1a525d6b06c6b0caa288b8a964,Drutsa-c1,u,117
15ea5c5fd545f1d09c90a9cee1a0e764e92b04bc11cc45521bd96eb4c7d7e7cf,Drutsa-c1,bracketleft,91
01bd113b396538fa8df7491ac89d8892340692e11f849ac9c3310a08328fc904,Drutsa-c1,nine,57
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Drutsa-c1,space,32
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Drutsa-c1,space,160
8953d7a2721ff01f5ee8733a1930a342bec3a6b1245fdf15ab23fbb9046f58db,Drutsa-c1,a,97
3b38db7e02a885b9c48427e51713734678c8fe14bf746c1f8d78d5cf551d857f,Drutsa-c1,r,114
73493a403e3601f5d5f18767ba17195115d3611106ded62a3f515e821008c655,Drutsa-c1,question,63
799f4b1866b4979d3f9e5d7f59b314e56fc4b6466d57126daf18fb6b88505033,Drutsa-c1,W,87
c09ce65398a14a4b96d50b04300b349d7768c1fc6a54d26b22047e084122d66b,Drutsa-c1,bar,124
b395dadd2e7a155509da381d90ce008f018f1b869111eaef80850e60d7fea110,Drutsa-c1,parenright,41
9b5198a88b4505c394c730572966e15c993a92c15b2cbcabf37cf371d700123f,Drutsa-c1,j,106
7f8206ad1f5a450e28a5b0364d084fa41253b61f32e612370f0a4b0871f7637f,Drutsa-c1,Z,90
50430dd6350c17894de1adc59999a8116f9d61f68f6f9c0754df02bdc7c5e4d2,Drutsa-c1,q,113
a6c71f68e3c5175ccadd3bf0e196555456660ed3e2f51b9e11a9ad3226be9b93,Drutsa-c1,braceright,125
c087544f410d8d61475ea2317b52b549bc84924266e5a6ea8853c010e2130fba,Drutsa-c1,S,83
7e184b983145f656fd2e3481d19dd6c8218e12785f10037f0d2bb3f4ad81d8b6,Drutsa-c1,greater,62
05872d2efb6499d0c2fac2dccb8f583630e44ae29ae1a11947944733e5c341b7,Drutsa-c1,v,118
519018fe68f1e0c73db2925d1a25b18f541bf6ffe557743147b613b02b89ddee,Drutsa-c1,U,85
98de6e6ec2178fdf66c0e0627938353a5a6fbafe6fb8ad1d6e216149630daaf6,Drutsa-c1,parenleft,40
628e3bac8cb952d51031c88714f1c77f812fcbff8067182b0abb178b0e43221f,Drutsa-c1,five,53
4decec30b277dc5e51972bd8a067fc0bcca7f38c85abada3b6a220808c9b9d4a,Drutsa-c1,J,74
e3ba0b7bab187f1d12b78897ed25d2207f61611a0373547f58f23c361734e514,Drutsa-c1,t,116
769c184dbba0fa36510c113343a16567acce9d283a0e95fd677b5bfba429f9e4,Drutsa-c1,K,75
7c55caf41213b3ccef3dc8d08751e16ec278ae5d22480b29ef12d55e595fc376,Drutsa-c1,exclam,33
c0e8f334241e60cb5f75ab20248e85f94cd3889e7e7cef7333b68552c01726c7,Drutsa-c1,m,109
a4a5a01046b7ee660e1591d59cd0ec8c8b949ec82ab346495b3e54461898c931,Drutsa-c1,Q,81
8a58a36a63ef6515fbf5771466a9c1f86bceaae37a2ece02749c515a039a4b9f,Drutsa-c1,visiblespace,57347
da4f2bd4e9c98e422ea1abf398c11486e523d6d226a7e3b04af8c5ea914db7b5,Drutsa-c1,n,110
50436847b8eac3bc894011f67a5672eb117de447a20073285ac6363aa9883609,Drutsa-c1,four,52
c4a40261d5c871e310f59d646382f9d5a82e874a92d87ba0a6d1e5ba4561eb39,Drutsa-c1,I,73
302526ccae9dd8f956e38951553678ec49605c37a534fb03b41ddabfb03901cf,Drutsa-c1,.null,
b3ff7b2cf59d6a986d0b782ab326427b88cb37e8a759cffb21bf7c3d84d032d4,Drutsa-c1,A,65
9701a2dc4e5a3ed49933d1adf01da2682050926e000d5dea01c528b96ac0519e,Drutsa-c1,G,71
8f73894e8a3dbb7eceaa9694376f0da0191411484be1540cf7460cc47aae166d,Drutsa-c1,x,120
9fca80cc69bfa1a681d486affbb1d8d4e36b353ec7bf7320b6c0a9db6814a86e,Drutsa-c1,l,108
045674d0d1638af2838a3439433324ff5b4d3eebc3afcca11c02f261b6e9573d,Drutsa-c1,zero,48
85469ee1c55e2720dab9bf23bcf8f602cf9796360cdbeacbbba2471706693437,Drutsa-c1,two,50
0ca3fc182e559e1ac8b0082dc44392d2179e37867798741deef2fb297299f75e,Drutsa-c1,eight,56
9f12e73d5972947502cdf8a449fe686e95de6c157218ee6fe4efdbf1073ef0b7,Drutsa-c1,bracketright,93
75c2c54db935345e34c6098f8739c78b60969d71147a3d7658635e2692fb5452,Drutsa-c1,T,84
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Drutsa-c1,.notdef,
41ecd5f21072881f39f859e4d1abadff615fed08f1abae8e1ac2da5c02e576da,Drutsa-c1,comma,44
2aca4677082b0fb423956833a027c8d662862b4756f500edfb3fafa38e8988ec,Drutsa-c1,H,72
78b93ad554636a1f94f8e08432f6bb80b3a0a5590d5936d4a9862fb1f67da35e,Drutsa-c1,numbersign,35
66e752d5a3d3516b2e040864a401c0762eb40d317a084e03437c86a572cc322a,Drutsa-c1,asciitilde,126
48122ad22de0611409f32834551e50cca02bc694830b6a579cbb1f9de86cb38c,Drutsa-c1,M,77
7602d5cff13699086beb1507a462dbab69ed64ad8b2f8f34d8173d244b5411c1,Drutsa-c1,o,111
226ff22cccf88d677f8c09dc3b4aa2c34ab8ff143be06ccd8290c9512c288815,Drutsa-c1,E,69
01b2d8f7b2bf0e56d4a6ab16dea262d286ee354d8d117fdfd6bba3cdcd92af07,Drutsa-c1,k,107
d758b577a828969db1cf5cafe30c619efe35e386a1eed63e904df5432844d5d5,Drutsa-c1,X,88
f2977b5e18f5e0b545b82595c59abff5a3b083af4d18d34412490d60f9e9bdc8,Drutsa-c1,Y,89
07ce592914928e3fc84c20d988b5a429262f795424acd43ada50aa233c5e4423,Drutsa-c1,e,101
64a340b066f2e5dbe55441941110a031df0959ec651ec36ef6c833231ac9a0e3,Drutsa-c1,dollar,36
80846e275db470d8ce4c4fa5411aeaa4bf6cc4a1501014a5412c17df861ad689,Drutsa-c1,seven,55
c4b8538222bf6dde791c0ed97e8640109d6c19287371821780b9a29ec06e9db1,Drutsa-c1,nonmarkingreturn,
1910111e8229b7ec382ff55cdc5ac96bedf3f9e824e007c217d220be215d6ab1,Drutsa-c1,z,122
8b5fd9a78ba4b887b9c8de3043cb5a6bdbccb67516e9d41812bd74db636ebda3,Drutsa-c1,N,78
d6d5fb3b1573cb2fa7c0f31d614166a828f543e50e6683cb83622f56ca48fc15,Drutsa-c1,semicolon,59
94c52630d5c0d81472b6d8d0e892c623e31507e9d152496f8d266f613d14709a,Drutsa-c1,equal,61
4af51606cc91a295dc2d349e31ed9fed11b133c1113ce85edd619ac2bcdc94d0,Drutsa-c1,flex,94
1303aeb070aa8c5ce95a161fe428fe23e2233da878afe25d6e12c2b8359772ef,Drutsa-c1,backslash,92
cd80b4c6386766180fb653d91e213a16ae2fd8638bfbedea852b11c55a3ecf8c,Drutsa-c1,h,104
915628b9dda4ead88d7957e7e7e97a6cb7be1f6e094a9a2ab1fc0a6fffad17df,Drutsa-c1,b,98
ea47dce69cff7cff6ddebc51f517356bf3466621ff84a7295c21cee013fa1c33,Drutsa-c1,period,46
cd6f72a86053cd43c83b38fc794776875f366295766df8452845e4f6278b81b0,Drutsa-c1,P,80
c4d0880503050a93031af6ee7a9f2177dc87c2bde1a12ab39de216d0f93e37c2,Drutsa-g2,greater,62
26ca52577913b8df3d7782b98a97d2c360253aa1318a675c8369f730b49d5c63,Drutsa-g2,ampersand,38
0120605d1b281d9ae31ab062a19eb8ab3accb5d88c70e7dc40090d1fdfb72d18,Drutsa-g2,six,54
30b529aa5900cae7090dfa64a5c9f00058a2de66fc367171d33ca01a8ab386d5,Drutsa-g2,a,97
95f5c578673bca6e7b4ff1a2e06783a2e94e79696d27080ede416aeb4bf6939d,Drutsa-g2,W,87
728eb1ad7c63c604c7a67ffcdf28706e98699d3a85ffb5ee06672f309f1d3726,Drutsa-g2,slash,47
a9cdd840c662cf347c062a061a8223e91eec8eb33cc649c8cebae466da37845a,Drutsa-g2,plus,43
df79a60551aba90977d999e31f7052a5d8bb83c99cfd2b50c4f0eeff49978580,Drutsa-g2,B,66
5295be3f8838bef148828a7dc438e3c59e6a81873733cf6dbf91cde749511d30,Drutsa-g2,comma,44
b37e04cf3af5881a91ba437ee41e8eb2335d418875f8c4ac739142daa840123b,Drutsa-g2,H,72
40d9c180c317dacd913f04b831073213a40a66617aa3c0399acc4877e32e6823,Drutsa-g2,u,117
afd262f594bd5ac987389f37745eb32abf18fbfb855d26efa41a43a5e153005e,Drutsa-g2,M,77
096bef82ef07f45ccd5728e6745a7ec3410e2680b319920a41a0de599e3a76cd,Drutsa-g2,s,115
50bc697633c59c3494b9067f0ca1181650b0c9d9d7e6a52b98e20b6d96abca24,Drutsa-g2,one,49
794d0e40b132c5ced7b0a12d25a6cc56de6ecf3a95addf0e39b354212be5c293,Drutsa-g2,parenright,41
2dee541308f9cad4723329118f1e63feb85c6bbbbfd3109b6bd6951c466d4881,Drutsa-g2,N,78
3d683b43a2b564e03579af1b0b1cf1989364fe27628a218069fe177e9e113d50,Drutsa-g2,parenleft,40
99f8b31d610896019c25ca51ce22170f01f7fd68127b14c89a9a05f06fef39c7,Drutsa-g2,asterisk,42
04af06016438d4c0799ab4782ac313afa08a26cbf630871b61fdd95b31899a54,Drutsa-g2,bracketright,93
f73463ebd263ab13f27442ab53abd0d011023d94393989a8506bcde27ae3e884,Drutsa-g2,T,84
e7fa9ffa382227fbf5ecb8b8aeaf37a58dbec6cdf7c77216354218dae6903b45,Drutsa-g2,bracketleft,91
50e3b611f6c2a826ab75f020be44d9a8f45bdda63f3f1e4270be5646956c2d44,Drutsa-g2,c,99
04184dcae9f4b43156a75066ec911a409e88799e9a6465f3fc10fc06bb65092d,Drutsa-g2,k,107
78afb276b1f76aa99c6008967d33acd596aad206bbfe3108fd4886a7615c1afe,Drutsa-g2,S,83
a22f1b092b7158a359019933ec9aa28f9f5023167856257b521060b057b95c6c,Drutsa-g2,U,85
c9603adffb7d40a75eb566a898beedad945483aed889511d5ca3d8ea636a9df7,Drutsa-g2,p,112
f1efac44aca8acc4ef3cdf7a26ca28f9816a6033eee9f426914952057f28b13b,Drutsa-g2,b,98
f1ec0bbb9889b05e4a3bd24264d62f324d4b3a80ea47b8882c0bbf7f9d66af3a,Drutsa-g2,v,118
9b9dbe03bc22430351f1822df49b140a65e53dceba7f11a963136d5bfd1e677a,Drutsa-g2,period,46
0e25f8ac186603a0e223228f99ddf57638f63a7c5a50d6be5207c206396b03eb,Drutsa-g2,i,105
2b98662fd7a68b1272f023c6447ace601afdfde425a09657b87c016b638830bf,Drutsa-g2,dollar,36
881660653e265eb90a58600aff964f3ac352dbc1d4ecdbe6d781bc9d1ba20d2b,Drutsa-g2,f,102
a00d153ac0c0a35f37920d0d0f267be810ab47b55a0885b708b57486aeecc68a,Drutsa-g2,q,113
54c44346041f5f65d5c7ea8d7a86d71dcf3d1488c4d98c954f149cd9050519f8,Drutsa-g2,two,50
0c6a964e30ecab0d853265ff9eaa18346f3da7bb4273d133d6baadb81af38a45,Drutsa-g2,flex,94
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Drutsa-g2,space,32
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Drutsa-g2,space,160
b8c4c98f4adcedbbd572972dab27e980e3cf26ebedf5d84e00db8fcf268c2d3f,Drutsa-g2,g,103
156d656b8e17b2a91becd0963c715c47955d8c16c3653256828b178115f9c0ab,Drutsa-g2,R,82
524d6172796d811d9271883b31cd9eaff68c1f9920c52584b8016978c6fef7cb,Drutsa-g2,j,106
51d2018fe314d56f20e1772fbaa133254190de41b1861ff5f2764c8d2223f9b0,Drutsa-g2,w,119
fe88e519cc67e82e9fa536a44f6e9f64a5b85489d46319552c657676f1d8d62a,Drutsa-g2,four,52
24ef68d02687b854a02435845f35219c15d5afcfc08684699457d97a8846bb5c,Drutsa-g2,D,68
30fc046c44a670991468213ca5ed0d51c18228490de7d3f39b9c293f3816175e,Drutsa-g2,n,110
b9f32716ebbdb315420dfedaa66aa65ea628f6d4cbbfccff159c76e4bb504833,Drutsa-g2,question,63
777c6f0481e3c53b0fb81cc2e83eb35881564993a9e978606f0b7a919ca2a565,Drutsa-g2,E,69
ec8802e1266fe975f974acf59da85ba8655cd3460f224e8af6720df0bf1f3ebf,Drutsa-g2,V,86
67e1ff1e4aa7961aac4a0ea4606c84c6cc4b4d75eac7d7ea05d9178e7bbc1bf0,Drutsa-g2,colon,58
a8032dfafe075f16e4e4e9aa663d2c736cc53058122cdcecfdb1557c7b00d0c3,Drutsa-g2,Y,89
553352c0392923035c9396d89e24d964a6d17f124d7b5ece3c71df03db0a4bde,Drutsa-g2,r,114
879e954a21a69a65acb7c1ff83202a806a76f5bffb88601140f686c6f070e25d,Drutsa-g2,underscore,95
192ae376722b145c63b4916bbf01cdcc4fafcbbed19bbb956d613b45c11dba48,Drutsa-g2,exclam,33
a33881ad4ab215fb6f7dae432fc23377ba6e1e478f75c4470981a53337fc26ac,Drutsa-g2,d,100
1608c6dd3d6c7206fae6e272de3cdef8e3ec036372ea596f7bbe1661e735d95f,Drutsa-g2,backslash,92
673fc9e6f7d5535fd043a3d87b588dea8927047168c0c318e6e387006d321c96,Drutsa-g2,three,51
7235ae996080c7bb21cb447ff3b11eeda0bfbe02ea95dc3e7355f99f68fd038d,Drutsa-g2,zero,48
8a58a36a63ef6515fbf5771466a9c1f86bceaae37a2ece02749c515a039a4b9f,Drutsa-g2,visiblespace,57347
5e89cc97fc93a8cc21f12f5adb5063d0fd2d14e63f25c8e0c10f9038db99fc61,Drutsa-g2,l,108
29e1c1d5768abff1442251d4bf59a0f9ff6f9a67bbca52741d04f930ac569e63,Drutsa-g2,semicolon,59
725e1d310efa2c75d5e5fbf4d4d968662400f63522ded48ddc49ac9def75b827,Drutsa-g2,at,64
54c92339b61ee3329501d9b0dbbdd9f3fcd264ab554286b208bda88faaa17d03,Drutsa-g2,I,73
302526ccae9dd8f956e38951553678ec49605c37a534fb03b41ddabfb03901cf,Drutsa-g2,.null,
586994141d95cc0f6b61ea766153610564e6bad6cbbe34b5e113cd7565c138c5,Drutsa-g2,Q,81
267c3ef7bd1eb679b75ee6afc5e00a70c01045b9212a83f0e754ca6c01c08c74,Drutsa-g2,o,111
57030346bbdab08fec1c00342cafe38de1197b2b2ed23a3925fc20c12ca30814,Drutsa-g2,K,75
a0f172c5496c662adc96a03ce0b4a76ca86b8096597d14da9e56aee5c99c61c6,Drutsa-g2,F,70
d29916bece08b5d341c457f27223f5bea414d5bf41d30c7217b5a064ba259455,Drutsa-g2,A,65
96099533691452ac96e209d222cd0afa30f0abb8a38a354acde4785ba2ebebb7,Drutsa-g2,less,60
5bcef3d870a3efcdcf5284ac9d6ea5e36ac5514f9254dba2a9aa9ec61e04a7e1,Drutsa-g2,seven,55
6197530539e83162616e99df2fb3c3916e0a14a275e3cee10ce95a570eb3a62d,Drutsa-g2,h,104
3317e67eb25d0d5860b9e25ad0b196b95508c865a551c2c63d93072ab868bf3f,Drutsa-g2,O,79
50a630be34bca5e2ed725e6ce8a07bed64ff2684db621cd7e81a211efd63626e,Drutsa-g2,X,88
1c97c84c7e1b590190f01a3b16a505dc6d84aeaf85909a954d032c0bb53e4c93,Drutsa-g2,.notdef,
6b9da574f4135f91397c8fc8886a95c748c7b8ecd08055397d653342f5f6c5f0,Drutsa-g2,P,80
3749a21f054aad03c2c2bd352bccd2841e7a458e401b02fb0a6598b325c96193,Drutsa-g2,t,116
2942326b5625de68f6133bcddf0d2c8fe63c7564d29fd36ce9e6ef4631b44ca6,Drutsa-g2,m,109
f7f7e35693cfec03967c4703111ec78c8b172636b530d2295c9b2f074b691a77,Drutsa-g2,eight,56
d59292917f8c4ba03bccead0dcaa5f3eabda3e9612abecb09f558cecf08d941a,Drutsa-g2,L,76
78c650423a424f731f80a0e9d31079e519fa65dc9bc2ce9f018def6f69a8986d,Drutsa-g2,Z,90
a3104d4018781f01531e3937b99f8a3ba83764878ed6fc8fe83b173fc2c090a0,Drutsa-g2,percent,37
888cc8aa4575c2e9a4b166a44797f3465716c34d85028bcd0caba4882e0cab80,Drutsa-g2,G,71
0297418ee66e5948d374a43439d8c843c85e25523d6a3c7ad42dd7527d42c470,Drutsa-g2,five,53
c4b8538222bf6dde791c0ed97e8640109d6c19287371821780b9a29ec06e9db1,Drutsa-g2,nonmarkingreturn,
25067c8f09acaabc699fcaf4bac75caf51bd62d1135c387a25fb3a90601c654d,Drutsa-g2,e,101
b2901608cb3729f16a9c8c7a40d56188d85a5f86aea2d31b012fe0359093aab3,Drutsa-g2,equal,61
dd33dda5a67e7e507bf43c1fc31c8fc4139260b55359842a476304bfc76b9838,Drutsa-g2,J,74
112c19087d8d761d0fb726e4df7192857e620245a8ad1aee8dd6c05026ed101c,Drutsa-g2,numbersign,35
15005ccfb9066f02e10a0a3012ee5f173b415b7e164e5e11e3d6f4d3665b3fa1,Drutsa-g2,C,67
e104851f213e3456dcefc6022461aef4fc60a6a0539a2ae863bad304f7379a9e,Drutsa-g2,nine,57
b11563d292a8e12333ca6a4b7741ef903aae7f16a50e5afe6d1d98a2fea38702,Drutsa-b2,x,120
cf28858ca7d9d147cd2499b5a37c75c889c4fc66b03032fb4831497262ffb9a2,Drutsa-b2,yen,165
f55bf07db35552b3aa06a8eef7f6b459757201dc0f9a4cbf36cff5d14629ff2d,Drutsa-b2,parenleft,40
1daea64bae89cf5f63910ef0ae2a93e30699721c0411abc33996af14396ef999,Drutsa-b2,U,85
72a76d4015a4535316b2e086e031fc9955ca0f9740bb532897a7fb969acc91fc,Drutsa-b2,six,54
bc8d125824d2103267c701a72ec982160cd6195193ad49e9035917b28732ed47,Drutsa-b2,less,60
fb0d38774d603a5c7505e8a5dd459ec9d2eeaa32d407f887fa39edeb72a4e972,Drutsa-b2,ampersand,38
c60daab5cf24fe28c0e18a10083656902480e4875b80df631212536f02bb11a9,Drutsa-b2,f,102
792808269cac81ac6e51e7b29b70673fd3de1a2298fc92f1a28082ee370a0f7c,Drutsa-b2,braceleft,123
0f5b99dfb114ec3ef99f679db5719db9cf044bc617f2a4a1a9c969224bcfa023,Drutsa-b2,asciitilde,126
09362129430c62666679d0822e02dc4d7cea6a717375956ee69958d965b8a43b,Drutsa-b2,asterisk,42
f98bb5f00b25843d8debb9e029286564f45cd34c9de81c086151196891b4c41a,Drutsa-b2,w,119
f36daff0b9f61e503322989c4e95878ec0defc0309564e77d8d4e15262f48b19,Drutsa-b2,q,113
9674710bd59fe3427cda4b17bfe8cc93d3608125d8777ab4e33a0d6a9c390031,Drutsa-b2,K,75
0b994167121c5093ccc95dc001c74f4a15b010516eb345d737033a012e0ba964,Drutsa-b2,five,53
841018305cd00e794104fa6c0ebc6f41392fd596baf7fbb48f4ade9a7f9b42d4,Drutsa-b2,backslash,92
b1ade87707ba34f522736004d84e97aafc36e2b855f3f19856d6bdac1506a96f,Drutsa-b2,one,49
211a9a2c849c6fe5470618c60ac79914199eefaa5990a56bc5630f12559f9d1e,Drutsa-b2,period,46
8d604261393f0e82bbb4fa04ee21ede42990012b3c4c8aa87187c6adf8118956,Drutsa-b2,I,73
f2781884630554ef38d3c747c1e4af5f9e3b0035894c5b7a002176ccabc62b2b,Drutsa-b2,semicolon,59
b10f78e378da4751edec00100e74de8d0b194335bd12340da7beee73de5238db,Drutsa-b2,slash,47
3bb8d8aed9ad8da7f3fcf9063509d62b7d14336bdbbcb94441ef3c15b83f4290,Drutsa-b2,j,106
2a254c3b354b02a24906210a86053e64ea00a5365b87c02b595d8083b1f3f2bd,Drutsa-b2,o,111
3b59583587a7d10430df6ae4fd0019fe5fc81c55bc36dab02f0728fd158ef017,Drutsa-b2,equal,61
d3ce1ce87af3cbb5160d5fbdfef0c7b098a5c99f41c4803f16086fab7a2c590b,Drutsa-b2,d,100
f1e38d12609264e0fa5db04cb23c73df6bf90242896263ef8a5e986e4b8f4a5b,Drutsa-b2,braceright,125
d2d5f075f65112e66b38de38ef0715050ee2f9b58a981752a0db3e3a60c4bf84,Drutsa-b2,three,51
e44385b3af01acd878d047839fbe98c0e79d9ce4477d895497661d2c442067bb,Drutsa-b2,N,78
79427eccfc7b8f3dda42a93c092b8b0d8207e1ef61c5199bf038b6b7b2e80825,Drutsa-b2,D,68
8ad5345a482bf4add7e34b3dea5ce6363453262e4d61ee429891da628de2d7ec,Drutsa-b2,P,80
48a7a69901e1843a1c094acac1f08b6bdf9d3d5b18f967042eac1e0a50d4d255,Drutsa-b2,J,74
5e418e12fe9e99c74c49ac318d96d85b12409034e5595d0bb9ea0c6f344076b0,Drutsa-b2,comma,44
b95a63d6e74bcc4001a25b855d4ce3ad1ad7e63508bf377f1a39e67c794bf847,Drutsa-b2,b,98
a83290e3954606a8852a6bba1c721f5dfb5772cd9472e4c18898e1a722bf5cbf,Drutsa-b2,k,107
c7bb4baa022f9dc03e2ad54e3e91b2f1bc6d2f2148f462f0ea200e3172a2dc31,Drutsa-b2,v,118
7421e546a26b998990799d1b597be1326d832a34bff85e32cafb1217eec9d1f3,Drutsa-b2,u,117
7bd9546624c4434ad792aa049cf1b88f53022d2b204c86ac9203c634efaa4b0f,Drutsa-b2,e,101
d4b1bdd7c693bdf9970539c176ffe3291873b201823cce67e473d9c23b08b5ac,Drutsa-b2,parenright,41
ef8f4f59a3188cb7f1617565c8c9817fac2363442229c386b9826f818d652be6,Drutsa-b2,colon,58
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Drutsa-b2,space,32
65c115c9e1a1c987767ec4f3a9eb66d02a36a9b236f952564954ad9b3f49de13,Drutsa-b2,space,160
5bcbdd17b6314062d46c8c20d107e90e3f396f39941b86b36603c8deb0b50e84,Drutsa-b2,S,83
bf5db9738646ac83d8bb4092a3c7cb037a62e725181a9a033cd1eab270d03848,Drutsa-b2,percent,37
c71bfdebe20ef75ff9948de87c5d2ba67ec381fac120b29340a2bd48006ca8cf,Drutsa-b2,i,105
c87d58546389650b9c7bef7cebe168e46751955b305577a030861dfa29d242f7,Drutsa-b2,t,116
8f46871ca55ae21fb68fcf4eb7a35b8791ba61d17b4cf2c2b7039f47c0d33d97,Drutsa-b2,M,77
f982ac4b977cfd94bd27840bb5b89ca0d659b70c9f537ee566c215a5e53f7f7c,Drutsa-b2,L,76
2dea2bdd6bf93afc1975d568b70c813165ffe9f45375398206092c102be3b24b,Drutsa-b2,asciicircum,94
70e7cc885a53198d0c01e92bcca2eb3170938c2eb866df527d8856ba53279a77,Drutsa-b2,c,99
d6633dd6488cdf486b07baec084da90d65af973ad4f942aed3806642ed2153b4,Drutsa-b2,H,72
1a0b14f32311c5b58425efaf841b1d0220f149fa1ff8ac96c5a85b180fe11fca,Drutsa-b2,W,87
e84a301bf82a8df10b9de618264c813ba158ebe536e640ac3dc3dfb418dca5f2,Drutsa-b2,at,64
9a70a18a5a7d6165530b2b068498df3fce6a7b470f29950dc3d43e34d84b3340,Drutsa-b2,bar,124
950e3b2cdf31b026c8524e34311c995b76605f00c80012d7dc0957e7de852281,Drutsa-b2,E,69
626c80deb90ae1b77ffeedc124bff0e58451b45169468f3fcc3577757874a610,Drutsa-b2,r,114
3ae84a1a4b51a68e8703e984b2a83639899a474ecbc32b91bbd09525bad39c41,Drutsa-b2,dollar,36
f992e08e358e304670dbfbd70e4b1e6dff0f539629063434be07ac79007d8865,Drutsa-b2,C,67
b42da6b8ea884c5984e1d029681329b238d981fa9d05877c6ecb25a760474519,Drutsa-b2,bracketright,93
